Participant.ID,Timestamp,Center,Left,Right,Answer,Response.Time..s.,Alg.Label,origTime,origAlg.Label
1426,2001-01-01 00:00:00.009610,i0122,i0238,i0016,i0238,1862,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009611,i0264,i0160,i0372,i0160,989,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009612,i0092,i0484,i0572,i0484,1236,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009613,i0402,i0194,i0100,i0194,907,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009614,i0478,i0374,i0100,i0374,1447,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009615,i0256,i0320,i0022,i0320,1520,Test,47:04.0,Test
1426,2001-01-01 00:00:00.009616,i0576,i0102,i0110,i0102,3375,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009617,i0494,i0546,i0048,i0546,1378,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009618,i0312,i0298,i0132,i0298,1359,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009619,i0206,i0374,i0444,i0374,1405,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009620,i0190,i0100,i0070,i0100,3920,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009621,i0136,i0402,i0490,i0402,1645,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009622,i0042,i0348,i0524,i0348,1103,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009623,i0180,i0548,i0568,i0548,1229,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009624,i0398,i0390,i0182,i0390,1382,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009625,i0366,i0424,i0172,i0424,1122,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009626,i0380,i0468,i0472,i0468,2000,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009627,i0188,i0032,i0480,i0032,1044,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009628,i0176,i0358,i0008,i0358,957,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009629,i0056,i0088,i0290,i0088,1169,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009630,i0544,i0104,i0064,i0104,1365,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009631,i0330,i0472,i0526,i0472,2582,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009632,i0238,i0096,i0126,i0096,1345,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009633,i0070,i0074,i0178,i0074,3748,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009634,i0370,i0358,i0126,i0358,1013,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009635,i0520,i0262,i0034,i0262,1250,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009636,i0458,i0518,i0020,i0518,1033,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009637,i0584,i0398,i0104,i0398,3902,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009638,i0032,i0430,i0482,i0430,1450,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009639,i0190,i0140,i0230,i0140,1277,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009640,i0474,i0496,i0424,i0496,1484,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009641,i0194,i0118,i0580,i0118,1675,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009642,i0292,i0376,i0420,i0376,2157,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009643,i0496,i0266,i0048,i0266,1930,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009644,i0266,i0028,i0074,i0028,1971,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009645,i0270,i0402,i0482,i0402,1503,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009646,i0280,i0028,i0014,i0028,1358,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009647,i0050,i0406,i0492,i0406,1616,Test,47:04.0,Test
1426,2001-01-01 00:00:00.009648,i0390,i0488,i0260,i0488,2443,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009649,i0178,i0214,i0016,i0214,1390,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009650,i0354,i0246,i0214,i0246,3963,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009651,i0592,i0488,i0116,i0488,1113,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009652,i0018,i0100,i0116,i0100,2228,Test,47:04.0,Test
1426,2001-01-01 00:00:00.009653,i0132,i0348,i0580,i0348,1111,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009654,i0426,i0466,i0016,i0466,1094,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009655,i0448,i0138,i0076,i0138,1431,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009656,i0542,i0574,i0422,i0574,975,Test,47:04.0,Test
1426,2001-01-01 00:00:00.009657,i0168,i0218,i0212,i0218,1161,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009658,i0388,i0514,i0220,i0514,1876,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009659,i0178,i0038,i0270,i0038,1526,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009660,i0266,i0506,i0004,i0506,1450,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009661,i0542,i0156,i0136,i0156,1875,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009662,i0228,i0574,i0468,i0574,2946,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009663,i0430,i0328,i0192,i0328,1223,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009664,i0302,i0280,i0516,i0280,1320,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009665,i0348,i0228,i0014,i0228,777,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009666,i0472,i0568,i0176,i0568,1616,Train,47:04.0,Random
1426,2001-01-01 00:00:00.009667,i0446,i0518,i0026,i0518,993,Train,47:04.0,Uncertainty
1426,2001-01-01 00:00:00.009668,i0046,i0318,i0454,i0318,1430,Train,47:04.0,Uncertainty
1427,2001-01-01 00:00:00.009669,i0194,i0246,i0008,i0246,851,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009670,i0190,i0046,i0548,i0046,856,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009671,i0366,i0418,i0560,i0418,1932,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009672,i0594,i0240,i0082,i0240,2377,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009673,i0400,i0544,i0190,i0544,2726,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009674,i0064,i0080,i0550,i0080,983,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009675,i0048,i0502,i0542,i0502,1398,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009676,i0336,i0410,i0542,i0410,1093,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009677,i0374,i0552,i0466,i0552,1879,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009678,i0560,i0572,i0152,i0572,1029,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009679,i0496,i0530,i0422,i0530,1228,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009680,i0354,i0154,i0582,i0154,1334,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009681,i0220,i0010,i0482,i0010,1153,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009682,i0530,i0532,i0574,i0532,1274,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009683,i0456,i0386,i0252,i0386,1659,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009684,i0520,i0342,i0168,i0342,1587,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009685,i0044,i0156,i0232,i0156,1138,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009686,i0362,i0360,i0246,i0360,1502,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009687,i0130,i0044,i0568,i0044,1282,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009688,i0154,i0320,i0456,i0320,932,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009689,i0110,i0196,i0222,i0196,1176,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009690,i0250,i0212,i0480,i0212,1079,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009691,i0028,i0452,i0516,i0452,1314,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009692,i0028,i0066,i0310,i0066,1019,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009693,i0388,i0440,i0256,i0440,1295,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009694,i0060,i0188,i0008,i0188,1017,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009695,i0052,i0286,i0482,i0286,1232,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009696,i0194,i0284,i0060,i0284,1330,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009697,i0002,i0456,i0438,i0456,6847,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009698,i0582,i0442,i0052,i0442,1151,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009699,i0128,i0414,i0560,i0414,2003,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009700,i0374,i0506,i0052,i0506,2227,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009701,i0478,i0536,i0566,i0536,5262,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009702,i0022,i0316,i0572,i0316,1247,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009703,i0132,i0146,i0328,i0146,2352,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009704,i0226,i0056,i0214,i0056,1789,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009705,i0020,i0098,i0266,i0098,1140,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009706,i0404,i0310,i0366,i0310,2475,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009707,i0448,i0556,i0594,i0556,1798,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009708,i0044,i0482,i0458,i0482,1633,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009709,i0100,i0334,i0436,i0334,1179,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009710,i0282,i0426,i0004,i0426,1832,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009711,i0048,i0310,i0586,i0310,1504,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009712,i0426,i0536,i0272,i0536,1732,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009713,i0196,i0172,i0090,i0172,1860,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009714,i0212,i0076,i0438,i0076,5148,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009715,i0034,i0320,i0384,i0320,2146,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009716,i0218,i0160,i0402,i0160,1133,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009717,i0580,i0208,i0146,i0208,1684,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009718,i0530,i0224,i0016,i0224,1669,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009719,i0566,i0430,i0038,i0430,1501,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009720,i0022,i0136,i0196,i0136,959,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009721,i0522,i0048,i0046,i0048,1252,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009722,i0396,i0590,i0510,i0590,2778,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009723,i0392,i0400,i0422,i0400,1455,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009724,i0402,i0334,i0128,i0334,1132,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009725,i0546,i0536,i0450,i0536,1828,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009726,i0470,i0374,i0304,i0374,1465,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009727,i0522,i0454,i0584,i0454,1178,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009728,i0294,i0594,i0524,i0594,2315,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009729,i0452,i0074,i0096,i0074,1899,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009730,i0590,i0530,i0322,i0530,1005,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009731,i0200,i0326,i0460,i0326,1413,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009732,i0112,i0268,i0546,i0268,1267,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009733,i0150,i0060,i0364,i0060,1104,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009734,i0326,i0314,i0220,i0314,1607,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009735,i0166,i0204,i0544,i0204,1129,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009736,i0554,i0354,i0046,i0354,1665,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009737,i0464,i0280,i0138,i0280,1707,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009738,i0072,i0306,i0424,i0306,1382,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009739,i0070,i0232,i0350,i0232,1338,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009740,i0400,i0464,i0476,i0464,4697,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009741,i0432,i0274,i0468,i0274,1067,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009742,i0434,i0374,i0258,i0374,1282,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009743,i0496,i0342,i0160,i0342,1331,Test,47:06.0,Test
1427,2001-01-01 00:00:00.009744,i0150,i0128,i0374,i0128,749,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009745,i0352,i0220,i0530,i0220,2123,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009746,i0156,i0104,i0302,i0104,997,Train,47:06.0,Uncertainty
1427,2001-01-01 00:00:00.009747,i0062,i0348,i0560,i0348,1420,Train,47:06.0,Random
1427,2001-01-01 00:00:00.009748,i0566,i0570,i0452,i0570,1925,Train,47:06.0,Uncertainty
1428,2001-01-01 00:00:00.009749,i0464,i0390,i0006,i0390,1091,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009750,i0002,i0348,i0592,i0348,1424,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009751,i0200,i0428,i0016,i0428,1680,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009752,i0154,i0570,i0526,i0570,1763,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009753,i0430,i0534,i0028,i0534,1190,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009754,i0266,i0128,i0490,i0128,1196,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009755,i0044,i0222,i0524,i0222,1431,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009756,i0188,i0458,i0036,i0458,1241,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009757,i0438,i0128,i0032,i0128,1337,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009758,i0298,i0260,i0008,i0260,1339,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009759,i0236,i0184,i0508,i0184,1314,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009760,i0266,i0190,i0070,i0190,1469,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009761,i0188,i0452,i0524,i0452,2116,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009762,i0176,i0508,i0598,i0508,1610,Test,47:22.0,Test
1428,2001-01-01 00:00:00.009763,i0094,i0104,i0052,i0104,1385,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009764,i0442,i0418,i0182,i0418,1157,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009765,i0322,i0454,i0092,i0454,1583,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009766,i0116,i0238,i0312,i0238,1289,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009767,i0548,i0344,i0242,i0344,1537,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009768,i0170,i0120,i0406,i0120,1429,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009769,i0254,i0570,i0014,i0570,1398,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009770,i0432,i0210,i0128,i0210,2257,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009771,i0128,i0208,i0326,i0208,1454,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009772,i0428,i0416,i0208,i0416,1340,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009773,i0042,i0006,i0472,i0006,1190,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009774,i0008,i0384,i0558,i0384,2456,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009775,i0206,i0482,i0016,i0482,1416,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009776,i0560,i0148,i0218,i0148,1898,Test,47:22.0,Test
1428,2001-01-01 00:00:00.009777,i0452,i0426,i0312,i0426,1626,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009778,i0066,i0292,i0370,i0292,1660,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009779,i0070,i0162,i0582,i0162,1425,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009780,i0112,i0480,i0410,i0480,1873,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009781,i0358,i0522,i0136,i0522,1001,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009782,i0132,i0176,i0082,i0176,2166,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009783,i0406,i0482,i0226,i0482,1936,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009784,i0400,i0098,i0036,i0098,1745,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009785,i0226,i0162,i0326,i0162,1377,Test,47:22.0,Test
1428,2001-01-01 00:00:00.009786,i0478,i0254,i0090,i0254,1647,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009787,i0124,i0150,i0186,i0150,1512,Test,47:22.0,Test
1428,2001-01-01 00:00:00.009788,i0548,i0496,i0600,i0496,1425,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009789,i0256,i0244,i0068,i0244,1250,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009790,i0552,i0382,i0160,i0382,1132,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009791,i0314,i0400,i0558,i0400,1685,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009792,i0258,i0124,i0040,i0124,1394,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009793,i0392,i0364,i0594,i0364,1361,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009794,i0362,i0360,i0096,i0360,1393,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009795,i0392,i0562,i0596,i0562,1399,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009796,i0246,i0268,i0062,i0268,1238,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009797,i0586,i0226,i0080,i0226,1431,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009798,i0030,i0260,i0514,i0260,1141,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009799,i0424,i0516,i0190,i0516,1151,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009800,i0390,i0416,i0256,i0416,1098,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009801,i0536,i0522,i0084,i0522,1111,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009802,i0358,i0086,i0110,i0086,2860,Test,47:22.0,Test
1428,2001-01-01 00:00:00.009803,i0050,i0316,i0434,i0316,2031,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009804,i0422,i0474,i0138,i0474,1334,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009805,i0328,i0306,i0086,i0306,1228,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009806,i0594,i0368,i0024,i0368,1404,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009807,i0376,i0308,i0288,i0308,1571,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009808,i0226,i0264,i0474,i0264,1353,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009809,i0494,i0586,i0212,i0586,1345,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009810,i0326,i0196,i0102,i0196,1514,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009811,i0152,i0080,i0586,i0080,1246,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009812,i0524,i0428,i0170,i0428,867,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009813,i0092,i0314,i0484,i0314,1518,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009814,i0472,i0318,i0282,i0318,1554,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009815,i0378,i0594,i0096,i0594,1837,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009816,i0368,i0276,i0208,i0276,1216,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009817,i0472,i0258,i0308,i0258,1230,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009818,i0078,i0210,i0266,i0210,1514,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009819,i0006,i0318,i0502,i0318,2617,Test,47:22.0,Test
1428,2001-01-01 00:00:00.009820,i0460,i0478,i0210,i0478,1220,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009821,i0336,i0274,i0430,i0274,1584,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009822,i0272,i0320,i0514,i0320,1818,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009823,i0164,i0202,i0264,i0202,1543,Train,47:22.0,Uncertainty
1428,2001-01-01 00:00:00.009824,i0040,i0276,i0526,i0276,1229,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009825,i0274,i0372,i0514,i0372,1220,Test,47:22.0,Test
1428,2001-01-01 00:00:00.009826,i0116,i0068,i0102,i0068,1406,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009827,i0484,i0464,i0202,i0464,794,Train,47:22.0,Random
1428,2001-01-01 00:00:00.009828,i0390,i0352,i0514,i0352,1493,Train,47:22.0,Random
1429,2001-01-01 00:00:00.009829,i0312,i0260,i0282,i0260,1596,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009830,i0454,i0564,i0478,i0564,1669,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009831,i0132,i0044,i0282,i0044,2800,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009832,i0300,i0286,i0040,i0286,1342,Test,47:26.0,Test
1429,2001-01-01 00:00:00.009833,i0540,i0158,i0144,i0158,4134,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009834,i0402,i0280,i0196,i0280,1455,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009835,i0192,i0174,i0276,i0174,1834,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009836,i0250,i0370,i0528,i0370,2194,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009837,i0166,i0170,i0594,i0170,1291,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009838,i0476,i0504,i0374,i0504,1727,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009839,i0044,i0132,i0416,i0132,1417,Test,47:26.0,Test
1429,2001-01-01 00:00:00.009840,i0560,i0262,i0130,i0262,1895,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009841,i0472,i0596,i0446,i0596,2410,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009842,i0002,i0036,i0288,i0036,1126,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009843,i0592,i0054,i0030,i0054,1996,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009844,i0126,i0458,i0444,i0458,1832,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009845,i0282,i0188,i0446,i0188,1345,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009846,i0424,i0454,i0262,i0454,1424,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009847,i0070,i0204,i0282,i0204,2199,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009848,i0138,i0220,i0240,i0220,2271,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009849,i0500,i0370,i0226,i0370,3114,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009850,i0024,i0128,i0302,i0128,2048,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009851,i0320,i0334,i0534,i0334,1353,Test,47:26.0,Test
1429,2001-01-01 00:00:00.009852,i0114,i0158,i0266,i0158,1961,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009853,i0590,i0454,i0004,i0454,1328,Test,47:26.0,Test
1429,2001-01-01 00:00:00.009854,i0130,i0206,i0146,i0206,2005,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009855,i0568,i0400,i0370,i0400,1248,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009856,i0152,i0352,i0322,i0352,2325,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009857,i0114,i0574,i0518,i0574,1961,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009858,i0040,i0092,i0088,i0092,2046,Test,47:26.0,Test
1429,2001-01-01 00:00:00.009859,i0352,i0468,i0530,i0468,1505,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009860,i0532,i0592,i0114,i0592,1888,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009861,i0538,i0504,i0456,i0504,1951,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009862,i0136,i0418,i0420,i0418,1937,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009863,i0268,i0368,i0342,i0368,2681,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009864,i0290,i0408,i0586,i0408,2546,Test,47:26.0,Test
1429,2001-01-01 00:00:00.009865,i0236,i0088,i0382,i0088,1450,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009866,i0318,i0320,i0026,i0320,1051,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009867,i0452,i0152,i0154,i0152,1915,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009868,i0178,i0112,i0488,i0112,1200,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009869,i0578,i0242,i0014,i0242,2847,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009870,i0350,i0436,i0588,i0436,1318,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009871,i0066,i0092,i0294,i0092,1234,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009872,i0420,i0134,i0062,i0134,1651,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009873,i0352,i0262,i0398,i0262,2052,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009874,i0102,i0076,i0216,i0076,2340,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009875,i0180,i0276,i0016,i0276,2492,Train,47:26.0,Random
1429,2001-01-01 00:00:00.009876,i0046,i0172,i0534,i0172,1381,Train,47:26.0,Uncertainty
1429,2001-01-01 00:00:00.009877,i0378,i0326,i0050,i0326,1370,Train,47:26.0,Uncertainty
